ts,filtered_altitude_AGL,filtered_acceleration
-0.75,-0.370208740234375,0.009760856628417969
-0.74,-0.370208740234375,0.009760856628417969
-0.73,-0.44756317138671875,0.009760856628417969
-0.72,-0.44756317138671875,0.009760856628417969
-0.71,-0.44756317138671875,0.009760856628417969
-0.7,-0.44756317138671875,0.009760856628417969
-0.69,-0.44756317138671875,0.009760856628417969
-0.68,-0.27809906005859375,0.009760856628417969
-0.67,-0.27809906005859375,0.009760856628417969
-0.66,-0.2775421142578125,0.019522666931152344
-0.65,-0.277069091796875,0.019522666931152344
-0.64,-0.277069091796875,0.019522666931152344
-0.63,-0.277069091796875,0.019522666931152344
-0.62,0.39349365234375,0.019522666931152344
-0.61,0.39349365234375,0.019522666931152344
-0.6,0.2209625244140625,0.019522666931152344
-0.59,0.39349365234375,0.019522666931152344
-0.58,0.39349365234375,0.019522666931152344
-0.57,0.2209625244140625,0.029282569885253906
-0.56,0.2209625244140625,0.029282569885253906
-0.55,0.2209625244140625,0.009760856628417969
-0.54,0.2209625244140625,0.009760856628417969
-0.53,0.2209625244140625,0.009760856628417969
-0.52,0.21912384033203125,0.009760856628417969
-0.51,0.21912384033203125,0.009760856628417969
-0.5,0.21912384033203125,0.009760856628417969
-0.49,0.21912384033203125,0.009760856628417969
-0.48,0.21912384033203125,0.009760856628417969
-0.47,0.21912384033203125,0.009760856628417969
-0.46,0.21912384033203125,0.009760856628417969
-0.45,0.21912384033203125,0.009760856628417969
-0.44,0.2166290283203125,0.009760856628417969
-0.43,0.2166290283203125,0.009760856628417969
-0.42,-0.3683929443359375,0.029282569885253906
-0.41,-0.45361328125,0.029282569885253906
-0.4,-0.45361328125,0.029282569885253906
-0.39,-0.3683929443359375,0.009760856628417969
-0.38,-0.3683929443359375,0.009760856628417969
-0.37,-0.3683929443359375,0.009760856628417969
-0.36,-0.282196044921875,0.009760856628417969
-0.35,0.22002410888671875,0.029282569885253906
-0.34,-0.11531829833984375,0.029282569885253906
-0.33,-0.11531829833984375,0.009760856628417969
-0.32,0.22002410888671875,0.009760856628417969
-0.31,0.22002410888671875,0.0
-0.3,0.22002410888671875,0.0
-0.29,-0.11531829833984375,0.0
-0.28,0.22002410888671875,0.009760856628417969
-0.27,0.22002410888671875,0.0683279037475586
-0.26,0.22014617919921875,0.07808876037597656
-0.25,0.3014678955078125,-0.009761810302734375
-0.24,0.3014678955078125,-0.009761810302734375
-0.23,0.22014617919921875,-0.009761810302734375
-0.22,0.22014617919921875,-0.009761810302734375
-0.21,0.3014678955078125,0.04880523681640625
-0.2,0.3014678955078125,0.04880523681640625
-0.19,0.3014678955078125,0.04880523681640625
-0.18,0.133270263671875,0.04880523681640625
-0.17,0.133270263671875,0.029282569885253906
-0.16,0.133270263671875,0.029282569885253906
-0.15,0.46910858154296875,0.029282569885253906
-0.14,0.46910858154296875,0.04880523681640625
-0.13,0.46910858154296875,0.04880523681640625
-0.12,0.46035003662109375,0.029282569885253906
-0.11,0.7904586791992188,0.029282569885253906
