ts,filtered_altitude_AGL,filtered_acceleration
-0.75,0.9090499877929688,0.028379440307617188
-0.74,0.899658203125,0.028379440307617188
-0.73,0.9090499877929688,0.028379440307617188
-0.72,0.899658203125,0.028379440307617188
-0.71,0.899658203125,0.028379440307617188
-0.7,0.47869110107421875,0.028379440307617188
-0.69,0.47869110107421875,0.028379440307617188
-0.68,0.899658203125,0.028379440307617188
-0.67,0.645782470703125,0.028379440307617188
-0.66,0.14081573486328125,0.028379440307617188
-0.65,0.5598220825195312,0.028379440307617188
-0.64,0.14081573486328125,0.028379440307617188
-0.63,0.14081573486328125,0.028379440307617188
-0.62,0.14081573486328125,0.028379440307617188
-0.61,0.39581298828125,0.028379440307617188
-0.6,0.14081573486328125,0.028379440307617188
-0.59,0.14081573486328125,0.018919944763183594
-0.58,0.14081573486328125,0.018919944763183594
-0.57,-0.02935791015625,0.018919944763183594
-0.56,-0.11054229736328125,0.018919944763183594
-0.55,-0.19470977783203125,0.018919944763183594
-0.54,-0.11054229736328125,0.018919944763183594
-0.53,-0.11054229736328125,0.018919944763183594
-0.52,-0.11054229736328125,0.018919944763183594
-0.51,0.48145294189453125,0.018919944763183594
-0.5,-0.11054229736328125,0.018919944763183594
-0.49,-0.19470977783203125,0.018919944763183594
-0.48,-0.8614349365234375,0.018919944763183594
-0.47,-0.947723388671875,0.018919944763183594
-0.46,-0.8614349365234375,0.018919944763183594
-0.45,-0.8614349365234375,0.018919944763183594
-0.44,-0.5205154418945312,0.018919944763183594
-0.43,-0.5205154418945312,0.018919944763183594
-0.42,-0.5205154418945312,0.018919944763183594
-0.41,-0.43707275390625,0.018919944763183594
-0.4,-0.3513031005859375,0.018919944763183594
-0.39,-0.3513031005859375,0.009459495544433594
-0.38,-0.3513031005859375,0.009459495544433594
-0.37,-0.267425537109375,0.009459495544433594
-0.36,-0.42967987060546875,0.009459495544433594
-0.35,-0.267425537109375,0.009459495544433594
-0.34,-0.42967987060546875,0.009459495544433594
-0.33,-0.267425537109375,0.009459495544433594
-0.32,-0.09392547607421875,0.018919944763183594
-0.31,-0.09392547607421875,0.018919944763183594
-0.3,-0.01096343994140625,0.018919944763183594
-0.29,0.07573699951171875,0.018919944763183594
-0.28,-0.01096343994140625,0.018919944763183594
-0.27,0.07573699951171875,0.018919944763183594
-0.26,0.07573699951171875,0.018919944763183594
-0.25,0.07573699951171875,0.018919944763183594
-0.24,-0.01096343994140625,0.018919944763183594
-0.23,-0.01096343994140625,0.018919944763183594
-0.22,-0.1800537109375,0.009459495544433594
-0.21,-0.1800537109375,0.009459495544433594
-0.2,-0.43198394775390625,0.018919944763183594
-0.19,-0.43198394775390625,0.009459495544433594
-0.18,-0.43198394775390625,0.009459495544433594
-0.17,-0.43198394775390625,0.009459495544433594
-0.16,-0.51800537109375,0.018919944763183594
-0.15,-0.18206787109375,0.028379440307617188
-0.14,-0.432220458984375,0.028379440307617188
-0.13,-0.432220458984375,0.05675983428955078
-0.12,-0.51800537109375,0.06622028350830078
-0.11,-0.51800537109375,0.06622028350830078
-0.1,-0.51800537109375,0.08514022827148438
-0.09,-0.7700576782226562,0.11351966857910156
-0.08,-0.6666336059570312,0.14189910888671875
-0.07,-0.7470474243164062,1.4852170944213867
-0.06,-1.3544692993164062,8.022065162658691
-0.05,-1.7555465698242188,21.13359832763672
-0.04,-1.773681640625,54.64085006713867
-0.03,-2.43994140625,73.01213836669922
-0.02,-2.43994140625,85.37633514404297
-0.01,-1.7555465698242188,89.56710815429688
0.0,-0.7470474243164062,90.69284057617188
0.01,-1.3910369873046875,90.97663879394531
0.02,-1.3910369873046875,91.02394104003906
0.03,-0.5507888793945312,91.10908508300781
0.04,-0.5507888793945312,91.98886108398438
0.05,-0.29990386962890625,92.06453704833984
0.06,0.461181640625,92.1496810913086
0.07,2.31085205078125,92.76457977294922
0.08,-0.29990386962890625,93.20919799804688
0.09,-0.5507888793945312,93.30380249023438
0.1,2.31085205078125,93.30380249023438
0.11,0.458587646484375,93.55921936035156
0.12,1.7216033935546875,93.691650390625
0.13,2.31085205078125,93.691650390625
0.14,2.31085205078125,93.691650390625
0.15,1.7216033935546875,93.691650390625
0.16,1.3860321044921875,93.80517578125
0.17,1.7216033935546875,93.80517578125
0.18,2.3954086303710938,93.691650390625
0.19,2.1417388916015625,93.691650390625
0.2,2.1417388916015625,92.05508422851562
0.21,2.3954086303710938,91.82803344726562
0.22,2.3954086303710938,92.05508422851562
0.23,2.3954086303710938,92.05508422851562
0.24,2.3954086303710938,92.05508422851562
0.25,2.7309799194335938,92.05508422851562
0.26,2.3954086303710938,92.9253921508789
